frase_id,frase
2056762,"Mas também pense numa mulher traiçoeira, vagabunda e desordeira."
2056764,Pense numa mulher objeto que não tem um canto certo.
2056766,Também pense numa mulher leviana que só quer a sua cama.
2056860,Zumbi é senhor das guerras.
2057155,Ele é um zagueiro.
2057196,Menina bonita é um céu azul.
2057199,Ela é alegria de minha tristeza.
2057639,Pois ela é toda colorida.
2057640,Ela é a coisa mais meiga.
2057713,Pois ele é muito bom também.
2057735,Flu foi campeão.
2058491,Menina rosa.
2058540,"Pelo seu amigo mais querido ele foi apunhalado,."
2059011,Um dia um menino cego.
2059274,"Menina moça gavião, aluvião, anunciando anunciação."
2060174,"Minha menina felina, meu mel , arranhão."
2060192,"Mulher perversa,."
2060336,Moça direita e bonita.
2060343,Que era a moça mais bonita.
2060666,O sanfoneiro quando vê moça bonita.
2060713,Pra que ele não venda biscoito no trem..
2060798,que a filha é falada em toda região.
2060804,A Zefa é moça bonita.
2060808,Os homens ficam quase doidos.
2060956,Tem menina assanhadinha.
2061047,Quem nasce em minas é mineiro.
2061224,É triste seu moço é triste.
2062120,Essa mina é chapa quente é bandida experiente.
2062349,Ela anda sexy toda guapetona.
2062350,"Ela não é amante, não é prostituta, ela é fiel, ela é."
2063186,E ELA VEM CHEGANDO DE BRANCO MEIGA PURA LINDA E MUITO TÍMIDA.
2063242,Mendes tá preocupado.
2063249,Mas cavalos lentos e mulheres ligeiras salientes.
2063843,De menino contente.
2063854,Mulher carinhosa.
2064077,Eles são discretos e silenciosos.
2064172,Todo homem deve ter uma esposa bonita.
2064195,Será que ela ainda está muito zangada comigo.
2064202,Ela é a paz da minha guerra.
2064223,Há seis mil anos que o homem vive feliz.
2064229,Eu sou um homem sincero.
2064231,Homem sincero quero morrer nascer.
2064481,Que ele seja o portador da paz.
2064505,Ela é a razão prá eu ficar.
2064508,Ela é a razão pra eu ficar.
2064894,Menino bom em sua lingua natal.
2064895,Menino bom que se tornou imortal.
2065078,O filho do seu menino ficou rapaz.
2065888,Mulher bonita é vitrine de avenida.
2065893,Agora eu vivo com ela contente.
2065902,Sem ela muito pior.
2065904,Viver pra ela é melhor.
2066640,as moças chiques.
2066898,Ela era estrela.
2066904,Mas ela era nova.
2067282,Aqui meu irmão ela é coisa rara de ver.
2067661,Mas ela é maior e vacinada (2x).
2068052,Se prende no rebolado de uma mulher bonita.
2068064,Um homem rico gente fina de destaque.
2068130,"Tem sanfona, tem ganzá, e tem mulher boa."
2068212,Esse misturado ele é muito quente.
2068358,O Homem casado não agüenta.
2068359,menino chorão e mulher ciumenta.
2068362,namorei uma garota muito bonitinha.
2068379,é menino chorão e mulher ciumenta.
2068414,Veja só moça boba o que é que faz.
2068591,Francisco que é um menino calma.
2068671,Meu pai é um homem bom.
2068716,Você é menina moça.
2068720,"Menina moça, tão bela."
2068740,"É coco menina, menina mulher."
2068794,"De menino criança, homem feito já morrendo."
2068864,Essa menina é uma brasa.
2068867,E ela é apimentada.
2069168,Jesus só queria ser preto também.
2069186,"Senhora rainha, Quelé."
2070460,Tão triste terminar.
2071237,Minha princesa cinderela.
2072017,Ele é fodão.
2072046,E as meninas ficam loucas.
2072339,"Lá vem o homem, que matou o homem que matou o homem mau."
2072342,Pois o homem que matou o homem mau.
2072356,Um homem bom e corajoso e ligeiro no gatilho apareceu.
2072359,A preferida do homem bom.
2072364,No chão o homem mau ficou.
2072366,E o homem bom com a recompensa que ganhou.
2072369,"Lá vai o homem, que matou o homem que matou o homem mau."
2072388,Tem o homem foguete.
2072434,Nos dias que ela fica minguada.
2072461,De um homem simpático e feliz.
2072464,"Qualquer homem feio, qualquer homem feio."
2072513,Ele vai confiante em direção ao topo do mastro.
2072827,"Ai ai ai, moça bonita."
2072831,Moça bonita.
2072836,"Moça bonita, ai ai ai."
2072837,"Moça bonita, bonita fêmea."
2072854,"Ai ai ai moça bonita, moça bonita."
2072858,"Moça bonita, moça bonita."
2072904,Mulher brasileira eu quero você prá mim.
2072922,Mulher brasileira...
2072923,mulher brasileira.
2072959,"Mulher graciosa, alcança a honra."
2073030,Todo homem deve ter uma mulher bonita.
2073174,Menina menininha.
2073223,Pois menina bonita não chora.
2073385,Ele vem feliz pois ele vem voltando.
2073606,Ela é a liberdade.
2073607,Ela é a rima e o amor.
2073608,Ela é a mulher.
2073609,Ela é a sensualidade.
2073619,E tem mais ela é linda demais.
2073652,Por que ele é um herói.
2073966,Pois ele é o padrinho de sinhá.
2074016,Moça simpática prendada ano ginasial completo.
2074033,Pois um moço simpático.
2074498,"Eu quero mais é a moça bonita que passa,."
2074514,"Ele vem saliente, alegre, contente,."
2074716,"Cantador é cantador,."
2074984,Da burguesia e dos homens ilustres da.
2075203,"Claudionor era um rapaz inteligente,."
2075719,Que em todo lugar mulher sempre é mulher..
2076622,Tu es a filha pródiga que volta.
2076751,"Ah, eu vivo entre mulheres levianas."
2078052,"Menina rosa, botão e flor."
2078060,"Boneca linda, menina morena."
2078365,Eu sou um menino grande iaia.
2079044,Ta cheio de mulher bonita não podia ser melhor.
2079045,"Tem mulher casada, tem mulher solteira."
2079046,"Tem viúva nova, e moça namoradeira."
2079050,Cheinho de mulher é bem melhor.
2079489,Sempre disseram que ele é um caso sério.
2079941,"Soares é japonesa ou não, Banzai!"
2080953,Mulher valente é minha mãe..
2081764,"Tu é dark, ele rip, ela é punk, todos dançam funk lá."
2083059,se ela é convertida em terra..
2083178,"Todo homem rude, todo homem sábio."
2083227,"Gostosa, ela é gostosa."
2083244,Mas ela é gostosa.
2083270,O homem é um espírito eterno.
2083271,O homem é um arquetipal eterno..
2083459,Há 10.000 anos o homem vive feliz.
2083540,Uma dama milhonária e perigosa.
2083553,Passam-se os anos o homem vive feliz.
2083590,Pelas moças bonitas.
2083597,"Pelas moças bonitas eu vou torcer, eu vou."
2083626,Ela quer ser testada rigorosamente.
2084059,Por duas mulheres sorridentes.
2084380,Mulher bonita e elegante.
2084392,Uma linda dama negra.
2086462,Ele foi meu camarada.
2087139,Ela fica contente.
2087242,"Onde tem mulher bonita, homem não quer ficar só."
2087916,Que ele mesmo quis.
2088054,"Ele é movimento, se move com o tempo."
2088782,Mulher é flor que sabe ao mundo perfumar.
2089003,Do lugar moça mais bela.
2089263,"Arlindo é pai d'égua, foi passando a régua, eu fiquei logo bão."
2089392,"Acredite, ela é chic radical."
2089405,Besterol ela acha genial.
2089513,"Tem retrato falado, ele é o bão."
2089515,"Mas não pegou prisão, ele é o cão."
2089853,Que ele é o espelho do espelho que sou eu.
2090066,nosso amor não tem mais jeito ele quase perfeito é dificil ter fim.
2090069,esquece assim nosso amor não tem mais jeito ele quase perfeito é.
2090228,Dia de festa menina namoradeira.
2090232,Ô menina segura a saia não deixa a saia voar.
2090242,ô menina segura a saia não deixa a saia voar.
2090346,Que esse amor me fez um homem sofredor.
2090387,Ela é boazinha eu meter lhe o pau.
2090393,Querendo pegar ela por ela ser sozinha.
2090513,Posso dizer que ela é boa de cama.
2090662,"Ela não achou muito bom, mais eu peguei;."
2091131,"Eu tô bem na fita, só mulher bonita."
2091570,Ei ele é rei ele é cor.
2091632,"Ela quica, ela para."
2091760,O homem carinhoso fiel que te amava.
2091817,Niguém sabe se ele é branco.
2092291,ele é todinho seu.
2092565,Ele é leão do império.
2093494,Ela é magnética!
2093495,Ela é magnética!.
2093544,Ela é minha dor.
2093766,ela será eternamente gloriosa!.
2094045,E depois que o menino nascer.
2095533,Moço cansado de remar contra a maré.
2096559,Eu sou um menino passarinho.
2096738,"Ela é falsa tá na cara, seu semblante já mostrou."
2096915,"O Tonho já tá liberado, e foi morar no cabaré.."
2097109,Quando passa uma mina manhosa.
2097263,"Mulher dengosa, quero."
2097334,ache ela bem má ....
2097455,Uma mulher decente.
2097471,Ele é meu neto e eu sou cunhado dele.
2097475,Acaba esse garoto sendo meu avô.
2097602,"Ele é tão palpitoso, tão fofinho e bonitinho."
2097751,Todo homem é sonhador.
2097784,"Chamego de motorista, é menina é menina."
2097931,"Mãe menininha rezando, pra gente no cantua.."
2098324,De manhã ele mesmo traz o lanche.
2098887,Mas no forró se tiver mulher bonita.
2099561,por onde anda aquela moça feiticeira.
2099715,Eu quero alguém pra balançar meu coração.
2099974,Ela não tem mais celular;.
2100134,"Quanta alegria das meninas dançadeiras,."
2100149,"Ela é a dona,."
2100296,Faz o homem menino viver mais feliz.
2101507,Ele é famoso.
2101673,Tem tanta menina bonita.
2101959,que não gostava de festas / e tinha três filhas solteiras /.
2102038,Com a filha mais nova do patrão.
2102048,Mas só vou com a filha mais nova do patrão.
2102057,Cachaça e mulher bonita foi a minha perdição.
2102179,Homem casado quando tá cheio no dinheiro.
2102208,quando chega no samba ela mostra que é bamba ela é nota dez.
2102364,saudade não tem braço mas aperta ela é uma porta aberta.
2102470,sei que essa menina tá apaixonada.
2102488,sou um homem diferente.
2103143,E a namorada analisada por sobre o divã.
2103280,"Moça donzela, mulher dama ilusão."
2103485,"Moça linda, por favor,."
2103631,No meu tempo de criança eu era menino chato.
2103646,Uma moça bonita.
2103654,Mas uma moça bonita.
2104249,Nesse jeitinho de moça brejeira.
2104412,Porque ele é um pedaço de mim.
2104576,Xangô é peixe do mar.
2105011,Ela é cheirosinha.
2105243,No norte ele era querido.
2105502,Eu sou o fogo ela é a lenha da fogueira.
2105668,Moça bonita bota água de cheiro.
2105826,Ele é um artista.
2105913,Mulher bonita na sala a gritar.
2106006,Se a mulher for boa no mocotó.
2106056,Dança cabra muito feio e muita menina bunita.
2106674,"Que mulher doida,doida,doida,doida."
2106725,Essa mulher tão boa de cama.
2107011,E a mulher nao é chegada em homem nao.
2107160,Eu arrochei uma menina tão linda.
2107164,essa mulher tão boa de cama.
2107166,eita mulher tão boa de cama.
2107267,"Mas ela é feia, é feia, é feia, é feia que doi."
2107394,"que mulher doida,doida,doida doida,doida doida doida."
2107481,O homem quando é forte.
2107502,Vc é fogosa demais.
2108064,Nem homem bonito.
2108799,Alagoas é mulher é boa (bebe e beija).
2109249,"Antigamente as meninas cozinhavam igual mamãe,."
2109250,"hoje em dia elas estão bebendo igual papai""."
2109261,ninguém vai me mudar não existe homem perfeito..
2109597,As meninas gingam gigam sem parar.
2111432,Nessa história ela é a dama.
2111767,Sou rapaz honesto.
2111812,Uma mulher bonitinha.
2111864,"Deixa ele desmontado,deixa ele torto,."
2111949,"Você é um homem casado,."
2112749,O homem é bicho feroz.
2112769,você é um homem casado.
2113761,Mulher bonita pra admirar.
2113905,"Virou homem forte, não teve receio."
2114045,ele é dono do império.
2114093,Ele tá apaixonado.
2114323,Pra filha mais velha comprou um.
2114408,"""Que garoto esperto."
2114893,Sertanejo homem forte.
2115015,"Ela é top, e eu do samba quente."
2115249,"Enquanto ela deu duro, não deram valor.."
2116746,Nesta pátria mãe querida.
2116956,Menina dona do meu amor.
2117106,Mulheres guerreiras.
2117200,Dizem que a mulher é a parte mais fraca.
2117482,Essa mulher é pura beleza.
2117597,Teresa era bem forte.
2118621,"Tu és ,a filha pródiga que volta,."
2118925,Benedito não foi encontrado.
2119831,Mas ele é o rei da prosa.
2119855,Ele é hors concours.
2120046,Não acredito em homem valente.
2120149,Ela fica chateada.
2120945,Que ela é feliz.
2121598,Minha moça bonita!.
2122730,E também assim é a mulher peituda.
2125744,A mina é sensação.
2128008,Tem homem que não abre mão de uma mulher gordinha.
2128012,Tem homem que se apaixona por mulher carente.
2128035,Uma mina bonita.
2128351,"Essa mulher já ta cheia de magoa,."
2128358,Ela é uma dama que honra a fidelidade.
2128369,Essa mulher ta cheia de lamentos.
2128709,"Ela é linda, é divinal, é produto da favela."
2129036,"É pimenta malagueta, mulher esporreta, vai te complicar."
2129052,"Ela já tá serelepe, dizendo a todos no samba."
2129056,"Ela tá cheia de graça, falou que pega de tapa."
2130351,Um cavalheiro sonhador.
2130395,Ela rouba a cena ela é turbinada.
2130396,Ela é saliente toda marombada.
2130397,Ela é atraente toda desenhada.
2130398,Ela é gata de elite só curte área vip.
2130502,Mas ele estava indecente.
2130957,Mulher foi feita para o tanque.
2132738,menina segura esse teu pensamento.
2133158,"Eu sei, minha namorada é linda."
2133332,Me faço um namorado tão perfeito.
2133485,"Olha só mas que loucura, essa menina é uma doçura."
2134415,Que eu sou o homem mais feliz.
2134429,Hoje sou um homem feliz.
2135506,Ela é boa companheira.
2135674,MAS BOTA ELA NA MINHA FITA.
2136295,Menina bonita me temperou.
2136614,"Um homem feliz, amor."
2137156,"E ela é tão perfeita, só que não pra mim."
2137568,Achou que eu não encontraria uma mina melhor.
2137638,Ele é apaixonado.
2137699,"Homem comum e até infiel, meu deus do céu."
2138671,Ela é dona dos desejos..
2138694,Minha princesa bandida....
2139655,Esse teu jeitinho de mulher difícil me pegou.
2140580,"essa mulher menina, cativante."
2140875,Cheio de mulheres lindas.
2140925,Ela é a namorada do meu melhor amigo.
2140994,Me sentia o homem mais importante.
2141975,Ela é incrível.
2142008,Ela é tão vistosa.
2142017,"Com um senhor cego e tão velho, eu pego um prego...."
2142092,"Casar com mulher feia, mulher feia não convém."
2142094,"Não me convém, mulher feia não convém."
2142100,"Casar com mulher linda, mulher linda não convém."
2142102,"Não me convém, mulher linda não convém."
2142108,"Casar com mulher baixa, mulher baixa não convém."
2142110,"Não me convém, mulher baixa não convém."
2142116,"Casar com mulher alta, mulher alta não convém."
2142124,"Casar com mulher nova, mulher nova não convém."
2142134,"Não me convém, mulher velha não convém."
2142140,"Casar com mulher virgem, mulher virgem não convém."
2142142,"Não me convém, mulher virgem não convém."
2142156,"Casar com mulher fácil, mulher fácil não vai dar."
2142194,"Casar com mulher loira, mulher loira não convém."
2142196,"Não me convém, mulher loira não convém."
2142204,"Não me convém, mulher pobre não convém."
2142210,"Casar com mulher rica, mulher rica me convém."
2142287,"Ela é descolada,."
2142919,"Ele é baixinho, musculoso."
2143131,sou um homem tão fiel.
2144007,"Ela é minha cinderela, eu posso ser da favela."
2144194,"Ela é cheirosa, sabe que é gostosa."
2144198,Essa mina é diferente.
2144240,Mas pra variar ele já tava enrolado.
2144583,A minha namorada anda desconfiada.
2144605,"A minha namorada é linda, vale ouro."
2144943,Detalhes da mulher perfeita que é pra mim.
2144948,Era uma mina diferente em cada esquina..
2144956,"Ela é pagodeira, vai pro samba a semana inteira,."
2145611,"Eu quis te olhar, a mulher nua."
2146062,Pois a mulher é uma coisa bem singela.
2147345,(Agora o seguinte: tem mulher virgem aqui?
2147801,"Moça bonita, pescoço alto, aveludado, olhar de fada, voce é foda...."
2147979,Ela vem toda maneira menina ligeira.
2147991,"Ela é funk, ela é rock, ela é bamba."
2148410,Ela é a dona da parada.
